2359_at,1359_at,115361_at,57552_at,6498_at,23492_at,118932_at,283710_at,6229_at,199675_at,56670_at,56833_at,2310_at,9619_at,114793_at,23531_at,10158_at,1628_at,124535_at,10184_at,246_at,3507_at,65108_at,100506058_at,9214_at,257019_at,105374438_at,51056_at,106479323_at,84436_at,3802_at,441168_at,759_at,723778_at,105378798_at,100616436_at,107987012_at,79087_at,101929288_at,100288831_at,2206_at,148109_at,107986204_at,79843_at,25826_at,80833_at,102466754_at,112268462_at,5169_at,23328_at,28813_at,51108_at,112268263_at,1374_at,28811_at,5164_at,102467213_at,100190952_at,28793_at,84546_at,5730_at,101930114_at,2282_at,4481_at,107984338_at,105379010_at,101928417_at,100462981_at,100422998_at,28454_at,134728_at,94039_at,81608_at,AFFX-r2-Bs-phe-5_st,349075_at,468_at,79674_at,105370437_at,820_at,196527_at,107986614_at,100505570_at,AFFX-r2-Bs-lys-5_st,102723318_at,10039_at,105371672_at,105374694_at,401074_at,106480607_at,5166_at,388512_at,2826_at,29116_at,102467074_at,9480_at,80199_at,109617007_at,29089_at,29802_at,105371276_at,105371819_at,28434_at,28946_at,112267899_at,286333_at,3627_at,101928185_at,GA
4.31886215795597,4.26063725736849,6.9402052799311695,4.92731493678637,5.82642121187346,7.47979727426761,5.1134311092491,4.72408571889537,6.628265678450202,8.5595239582629,3.33725659937097,5.18335653970274,6.22473117011122,5.91207767242957,4.05269333424422,7.3715110913648,9.31167295080389,5.94024280905987,5.32121746524587,5.98052521484488,5.6567123312158,7.909390396016152,6.71843121226949,2.6594602589373397,8.230334122630481,4.5027707368614,2.40707908803254,7.68387290556535,10.2526495136932,4.20817081519717,4.889697894832981,4.71022575131342,12.1327311756142,7.379544822338481,4.307783225840351,9.4853860520021,3.4804761315968102,6.87183245041504,2.8536466275710697,3.5384596352543394,3.76679230955316,6.0849448982878895,4.07550590070237,3.8119181562860502,5.839677629917131,6.69155088588773,6.736546096556292,5.16036156104011,2.89494830545458,5.007643045535639,7.15962534202146,9.30808782304031,2.97151173326981,6.63590342038041,3.7829386442676496,6.79933245266557,3.67647442915689,7.00009340961092,3.94124411722264,5.3872143747578205,6.22801861591521,4.5671930614123895,5.03316990466558,4.16134164178572,5.10051975686158,2.97709638439385,2.86806765394336,7.723645743041071,2.82916150714661,3.30816317397049,3.45645936560786,7.37238231794987,7.299317742550241,7.723272985772692,4.37483835631555,6.739743140872481,3.30948456816132,2.91123009246786,7.328501502484598,7.406306594545798,3.44820035526307,4.65768365044746,5.25194899336117,3.62722431768073,5.64447442957168,3.17320713089483,3.25181104559006,5.623881725942018,5.9773733890658995,5.35954165898854,5.7424230710871305,6.193736551113581,8.06078608947208,2.1907264738623202,3.3906646337783997,7.031022191101132,5.58200692076139,4.21128622507368,6.36064487643155,2.09095934458044,2.08682934910101,6.939619373413402,9.369178290048461,3.11930482863923,4.7038430191778895,4.15719764269013,4.14343659566123,25.7
4.78386102100084,4.440556930641519,6.71590073683368,5.13513252434313,6.766387318001421,7.48140422241333,5.947703677582822,4.74544595013697,6.393507054348,10.450517612772801,3.7315578749940403,5.21689384677104,6.011165989484942,5.84578635255388,4.1068170739531,7.729870941787928,8.727954114077281,5.8788081892604005,5.13205075042816,6.02871598071565,5.4792653379282,7.40298335847515,6.752405226388169,2.91953797690814,7.605439393644549,4.53719219272321,2.34819191046812,7.288199967904731,10.3689770792577,4.0840761747646495,4.82515903383389,4.56529684593827,12.004363330835302,7.33510711118471,3.60435812100811,8.8280030885555,3.7317181515593902,6.783075973400693,3.14924394797108,3.40438147835961,3.9456799138852,6.21002820376233,3.98588612693465,3.71758031094738,5.89881977813753,6.533316557891362,6.66703340923214,4.99691649283812,2.8601594646092496,4.95846602416634,7.219959760435492,9.854651689034313,2.8507018192345797,6.655530985400598,3.7602381680145895,6.5081807388087,3.7859988503376494,7.5200898101983,4.81670379595443,4.96325702897294,6.09642642546093,4.57826258584795,4.74039372980383,4.02249711803665,5.3522969491482995,3.04881132168063,3.0132566770883704,7.71381695154233,2.685859996373189,4.8348384439293,3.09773178698785,7.218912819497389,7.39359165679542,7.81009726405112,4.18468498288411,7.0654336463488905,3.47835213820212,2.6756890009725898,7.21301457304101,7.7375908433379825,3.74635609685961,4.06288379080224,5.79506369942625,3.6639657248273396,5.4229275838177005,3.13512114472047,3.1729183580611604,5.61171738891976,6.418658290506389,6.293969692900702,5.58836236901139,6.0649941172380695,8.03143603568259,2.41407163561081,3.194738949087029,6.86904521263962,5.518130031330191,4.00453263520858,6.26231886903337,2.03990127009614,2.3164129841773597,7.23376466138925,9.763197398908911,2.92635967282201,4.50071316122067,3.45082065494779,4.085721497616681,39.3
4.879760333088839,3.58053790926157,7.953382390466889,4.95572916533332,5.80861343308372,7.505677798693759,5.0225654161080495,4.87031128621903,6.070949691175192,7.463375922053231,4.09401774763505,5.407869136939992,6.78370333676484,6.32869499065367,4.20712467271093,7.918244137112089,9.1275565409741,6.471409006718018,5.1517983167849275,5.857023129623481,6.628124964048481,8.96074525323157,6.98494346971186,3.00907374963605,8.910824385856438,4.76533883228129,2.2535865724486204,8.035252114119151,10.385336284770801,4.33138589614179,6.073967894132509,4.70608988187985,12.3630087319907,8.23640677466831,3.95978364367186,8.96697124337406,3.54898122150534,6.91971010800838,2.9017960112574204,3.41981267468846,3.45391778782867,5.82764602380133,3.86972269082265,3.60114486429273,6.05249473041373,7.55534339273021,6.14075043261626,4.6812322126053,2.65004485744645,5.45154812470574,8.42916509471048,9.33342348035462,2.79919771644054,7.11777971295077,3.72697310871001,7.04892604836283,3.3453362633526003,5.765868681001098,4.2512903976211,5.5099715888453,6.18808851296944,4.60614727524866,4.51288888799384,3.93598920277181,4.86701921501229,2.82632059772406,3.0180025883095403,8.01147648714836,2.7446609796209502,5.48907246407951,3.3486168217937897,7.4127541269478,7.77675580050107,8.07270896614097,4.45681407443902,7.03796054909572,3.328283900860129,2.6514672321171,7.255220145087532,8.1351632120929,3.69813404205498,4.33478931063473,5.59744086622028,3.58141944841021,5.80429953216042,2.67587880684581,3.00324612774116,5.18404770687249,6.19524320694744,6.07824501627058,5.7052097527756,5.99530430084105,8.06269623757953,2.4301616457299704,3.1777000121697,6.82362354375939,4.9864184646248,3.8925241621471,6.1260850505598485,2.39702330071017,2.06947293093067,8.76687885594257,10.1625200390194,3.1250643831401,4.75299154956675,3.5971186907355897,3.9928311932603995,37.4
5.09145166453817,4.16525917306262,8.66467563487519,4.96188921745926,5.9937729818531,7.59438884511866,7.0818262357440105,4.857654851792139,6.5281330734427305,8.84861730379545,3.09213561226413,5.692133709624879,5.7172517384578,5.9137699870037,4.21834908647685,6.93690231891998,9.319534144231948,6.04355339104325,5.4556432086491,6.40451272934771,5.37987256360317,8.85245615559301,6.957226869895929,2.7458092225028996,8.37639487667879,5.56285012191291,2.36425833349487,8.20432313729913,10.3986797422468,3.88475263270461,4.67664701392309,4.803234014185071,11.579140520958099,7.95912381326812,4.080999522205509,8.958589920349901,3.88834430442354,6.95190909291595,3.1654633471603297,3.7618015449509694,3.6509548878279694,5.79963386556242,4.00729732347227,3.4819772730658998,6.7941838356986395,7.15176676911641,6.3728156689094995,5.04709767653246,2.8544655788570297,4.98967567565632,7.72393607900806,9.04027591389629,3.05400761324814,7.25125218176602,3.92055205082402,6.587596967407332,3.6928178371172797,7.12322335305581,4.29157769184744,5.53519904939258,6.22540465961796,4.7477066135265495,5.286344155886191,4.118764664997331,5.20814396110074,3.2193644115242797,2.79608751731687,7.88428922431949,2.64642398514613,3.82921950884192,3.18784381426996,7.19161874209633,7.32984490575267,9.547725218708939,4.3690328762486805,7.02283890469929,3.2232871618694103,2.91813029492075,6.9596197115468605,7.498003350202483,3.7279114657651604,5.03109592987169,6.42667490538775,3.75129082689254,5.897567910315138,2.8891619952287204,3.23820103606093,5.54236630660861,6.65472127096493,6.386722720910719,5.89647603718142,6.10492144722733,8.08545127220726,2.23385637397248,3.35073088576654,7.05381440314668,5.768134025706612,4.24349589387541,6.66911321892341,2.2908119941141902,2.01767501182445,7.32033025855009,9.29744579122949,3.5734678665464004,4.843043177217201,4.32521689634525,4.18044236901141,32.1
4.54950705019588,3.83741848003373,8.24694252075737,4.89956662611462,5.42251203905221,7.68913324555616,6.47754634841238,5.12527706967829,6.1035251478990995,7.90649444200307,4.38054575882259,5.187970805403401,6.07460003011749,6.19042861121222,4.15756328653457,8.40384290468214,9.76277256316037,5.962034851852349,5.403782279061768,6.28450190867216,5.8840188570339595,9.032569029171787,6.8888808787173605,2.7559553100759704,8.15997552638056,5.34384291608464,2.57405161300962,8.48390915184209,10.2836340444667,3.98544969378524,4.7664802663036205,4.56266429073814,11.9765804607654,8.6456156042457,4.38146687851396,9.58045731833397,3.67361334240762,6.85603594262113,2.8070762990956197,3.56423456829391,3.5797077812868396,6.15518528212715,4.1121571143514295,3.38935381945223,4.7874641817975405,6.62307782085106,6.60953940387236,5.25821061747452,2.82274015337673,4.94147555214532,8.08467889540553,9.06370568747129,3.1422125249591404,6.6383163676692485,4.00258858880282,7.08957560058409,3.64142385743605,5.57312966642374,4.26072617231303,5.44683964212593,6.4815293969936,4.79192863143672,4.71818630454994,3.89360126082321,5.59730275036302,3.27749867370254,2.9714153078441603,7.39296669049195,2.7393557551745293,4.02755154824919,3.1852962567514504,7.247952867951139,7.349541009149719,8.42597505741966,4.4710728112499805,7.00233802857712,3.31091620146179,2.92322942170187,7.095668834717469,7.80989000845845,3.55836440789923,4.61467988842354,5.9424548296355795,3.65830110846394,5.727062875733807,3.1195540943935605,3.42602444200408,5.79443694011802,6.266957530470611,5.452777681447741,6.00098861466712,6.10660990491604,8.13432921275768,2.63768333739206,3.30165002105731,7.08069624176717,5.26122904232074,4.3086049770487405,6.72910399714298,2.49284096875242,2.2266926666485496,8.34767921311721,10.5143019090841,3.38177731314563,4.620484858558711,3.6952099511040495,4.42011385723817,26.6
4.951332432743018,5.72799883362987,6.590324637601709,4.8103353431623,6.2887535814065885,7.70920302668622,4.65810940869604,4.78233692645242,6.34427653299,8.02047409142856,2.9435730411753194,5.0261359973622595,5.35252573119158,6.14519993194481,4.02215837248258,7.410575421519233,8.80108667990131,6.3339090938660005,5.47286901130118,5.69512017755795,5.648292440677509,9.32809940844017,6.984465801107239,2.5805701521945696,8.986972081289721,4.2560454698465495,2.32715496184913,6.677747279228059,10.4004475583095,4.72982143029335,4.4616672432400595,4.58272002639776,10.2091426877191,8.84124254858352,3.66435324828766,9.174409569381679,3.38506785541772,6.81612337707093,3.1020765121001204,3.18159134209686,5.05188041467713,5.78075563185809,4.22442170048422,3.99437490026579,5.69625322103778,6.64561100323676,6.41883632088657,4.78024452447941,3.1056869505685802,4.80349439069787,8.70880925802437,8.99770852743741,3.04329758936081,6.555954667408919,4.096336092392161,6.934591388711341,3.43135123902722,6.6007056611984405,4.89902859056451,5.374810070547321,6.53348167342951,4.04015534950329,5.00322819529444,4.16583456056275,5.67961337676363,3.2470551194792794,3.0701641335595204,8.02029284735394,2.37994031092025,4.04868893156026,3.4241397647601404,7.59572294403582,7.616895478219749,8.03240282719764,4.34210824599498,6.91045522394027,3.1641298653648198,2.66070509980696,7.00671387267545,7.21944525312211,3.1620840671353,4.321777943548709,5.357228635608929,3.41871768266982,5.3954148817456105,2.7946449222720804,3.27923572931538,5.4140541047239505,6.41037533609126,5.9200610684834505,5.81938801395376,6.18126945797425,8.029349683253301,2.4486797155862,3.39671361821047,6.89295782878461,5.64559421119701,4.06456599032975,6.48289553876979,2.26477387620627,2.4435113037882004,8.26017121289881,10.4633843867572,2.8261095659403397,4.372481593299811,3.1305136635787005,3.93989849537126,9.1
4.4601032893762405,4.24579054774967,6.836897341388919,4.91046288286733,5.89168318456707,7.6474185331215505,5.10682044200383,4.906719614083281,6.62120318652183,8.99808359675668,2.8472626852673297,5.08102225054861,6.2018906029692396,5.93707962114541,3.87150326674909,7.403868980225849,8.706290337102839,5.95423315410946,5.16501446348098,5.9156106544055,5.07832368644107,8.27641461333691,6.508231442907539,3.0371827488508796,8.60225424850294,4.3820090498957525,2.3805061913683,6.82466093552601,10.418987701128101,4.46477943038832,5.53438209000103,4.70327747226365,12.3874065531557,7.02828041451838,3.7521818762809502,9.41144336445881,3.7621002262583705,6.83100007540535,2.8265991669281805,3.5106899382195698,3.51704935606867,5.7363650351998,3.77925443626092,3.63377605113207,6.4781909664622805,6.691058566505281,6.17080806336808,4.83957417166195,2.65101359959576,5.03523828172572,6.9447857690050006,9.82636008565839,2.89790417676301,7.13973764532805,3.9574015804197997,7.014055324856441,3.35365833556211,6.81259035081321,3.78851974008753,5.26644023915145,6.25051028758582,4.806017377586961,5.03996411555493,3.9810730162629597,5.16827841970687,2.9857581852031805,2.5553879356107996,7.74202720494509,2.8063708929604196,3.9377084810520797,3.57680205254068,7.57101445239786,7.429772330500879,8.28008081307728,4.32253916939726,6.9337687279547,3.14713473611467,2.8991638911176003,6.85407939506627,7.452911326930621,3.4242727395315296,4.263095428423,5.7312040958611,3.45712626400613,5.443089449784972,2.90888492810938,3.2957155372282796,5.27119194915487,5.851408548685808,6.61715931611415,5.72191751799983,6.116548935216709,7.95269991518468,2.2768936522749903,3.4269234473323897,6.98166401845745,5.50439639927204,4.00713970711642,6.36441379549651,2.25759996290025,1.73139185646363,7.001471082086999,9.317023908891858,3.1547183419471096,4.8788456413422905,3.36477236570231,3.9396867236077595,18.0
4.25375634710059,3.98606178390939,6.9396924240999605,4.865600427969059,5.76588007439134,7.65809775532634,4.648218231554299,4.96316782194476,6.305541993337999,7.86380064335011,3.14546093462852,5.06283181292629,6.32995272129552,5.9453818043323805,3.7183719150953003,8.43155814745607,8.57859062936735,6.07783160992002,5.50675331567243,5.63245616786667,5.1610208835934905,9.683083578911653,7.03463328766013,3.05658831913938,9.31814544936056,4.30511809599709,2.28307625010093,6.6704816288150095,10.672342824623302,4.51916340647955,4.589027505902808,4.51877314570655,11.253280526359198,8.41914077590896,3.6735069351299603,8.935150444552779,3.56811526945674,6.905671478393789,2.9891142206686903,3.3064824918937403,3.5750625726182097,5.74016327694557,3.7276000486787098,3.5549429069680096,5.4730309117114295,6.74384054868584,6.02120548351721,4.84354794426229,2.7139961695944304,4.74342643809853,8.33902202217374,9.80006489193609,3.2229599411044196,6.761942916052848,4.04960390343758,6.89058786005932,3.4356192409955097,6.30246490183949,4.7407457219204,5.195174691492019,6.12166398406245,4.65756030437993,5.07568507078013,3.48822975942357,5.51730481459306,2.88169802294959,3.0183403918484104,8.25931712722041,3.0011148168962998,4.58368671962857,3.64652189393574,7.8340470150425805,7.6373983104819905,8.505470721641741,4.28993324722541,6.905003159022441,3.2447173856693703,2.88569827722511,6.522573584888719,7.89438548322407,3.50130831979492,3.88299788508892,6.33784707609771,3.4461194670959707,5.68524624602661,2.81190690662506,3.0675883396858596,5.1433750320969,5.257425585358151,5.4069748605706,5.97493833185537,6.31549310638533,8.04735496414485,2.25332675114827,3.24234013175063,6.8544606408593,5.294513208810519,3.9680409187303596,6.74839354529087,2.17125818190022,1.9661565494378896,8.708337763372331,10.479474438866099,3.4550344116664795,4.38026649527235,3.38719275057253,4.10568196503817,11.4
4.37827975156696,4.62123512078988,7.21238164194189,4.60877136648618,5.598677156214403,7.725249266118232,4.52498730234237,5.08624216295542,6.104624574015699,7.547740022706653,4.35081884465539,5.25264483767537,5.87108276639111,6.45929629641105,3.86235529144793,7.81992764702842,9.049608459378721,6.316682986539591,5.3096871518172595,5.673982631737631,6.633453688529191,9.080884230586367,6.983380250223759,3.15760928356511,8.897426110253472,4.4474452335818,2.54124572939253,7.03581171146513,10.505775227859301,4.4789056348498475,5.96847300236164,4.42334476159116,12.148323302197001,8.64506685011184,4.29189197324313,9.16555822204725,3.6150356854212897,6.97648918470469,3.21364556801606,3.55656078522731,3.98258793977658,5.64704758084157,3.97551730899262,3.65665429314556,5.628741142800009,7.0227244670729005,6.275959898012347,5.000896320601941,2.86152553918374,4.8767865185571795,7.9710492032108995,9.09398061270634,3.248798233148241,6.643757202602,3.8074391963477496,7.124906254235211,3.36228419482521,5.91037356625388,4.78501305002189,5.513520473850972,6.333196239859659,4.20769204848936,4.7075475950606505,3.6228737434721,5.321021035826309,3.21740738218929,3.0335689132683,7.71662006282571,2.54810276320559,3.8614548526533596,3.2048874787891,7.583874860430219,7.61613108576003,8.09158243113754,4.4487650210394,6.962237649623481,3.22462261620457,2.5834165721535896,7.15076520091642,7.67745122486163,3.53636206496774,4.36949283147577,5.902640917269419,3.5373066010183902,5.60161291447747,2.85389718866346,3.1956881018782504,5.35307693991467,6.354713080764967,6.258991470436517,5.9038504353502415,6.0299846279819285,8.219203101895111,2.5249774314996802,3.1387802159376097,6.85342153444466,5.36497094639924,4.01340380164827,6.450661032892821,2.25127803622683,1.97492456988632,8.40752548618435,9.96082154547692,2.97400306703236,4.20079050037474,3.3596689139980698,4.04260039073071,21.3
4.12865712406775,3.70429434707233,6.95280638900201,4.76569589800743,5.20213986424533,7.73941681103296,4.48075766084733,4.9376240840311,6.44518178008541,7.362450774436573,2.9609199306346,5.1811313147860085,5.77659801493633,6.0930762167435395,4.09452653346088,7.3975162498621,10.1523956683602,6.21786881299197,5.4293864957333895,5.7090738321189285,5.63347494010737,8.57753568938122,6.791652414682599,2.7605240083938303,8.688989028094129,4.4137039932198885,2.32925796567016,7.1897445097426775,10.5683565295151,4.337400983948951,5.13769745975363,4.8621585457388,11.937376158652699,7.56073113904693,3.93174791302939,9.587914144827868,3.57984983660146,7.011474357641291,3.17261489746266,3.482613150224,3.5161967628548503,5.96400108042117,4.00896386159934,3.77504827856417,5.3143949821627805,6.80895750901867,6.60509237975603,4.762821204786151,2.7122773499615596,4.920256522936191,7.01994837071025,9.002967917784039,2.98184003427189,6.8707686966919415,3.9950346188366,7.034625892065692,3.39260547766618,6.1547833053342105,3.9510871093996096,5.30186125829031,6.48077059805603,4.11073810049382,4.89487791626079,3.74016524687886,5.18968671696135,3.3311356684818305,3.22774628467011,7.74957210967882,2.58011374043696,4.3426304634434905,3.2952530258672597,7.51651065003256,7.52558937334566,7.86949296627264,4.37346333337387,6.98342968269037,3.2114882187576197,2.72605640751212,6.822634697254809,7.28695913025721,3.0730064086410693,4.671364839798639,5.4083886006721995,3.61998374860785,5.68904239342366,2.83367699267996,3.21764538415241,5.544379115270409,6.219785247215801,5.88782309845111,5.870830720985969,6.464109610212097,7.986115880928402,2.2911659584368302,3.39329841312468,7.04535173752123,5.519245729195322,4.08748457114623,6.335497981879191,2.04531484721502,2.14450454140328,7.48388714762828,9.31696335968703,2.97775056098508,4.77322454313064,3.47602131140787,3.8996522066140495,21.4
4.26118357480533,3.69685573609101,6.23032618932723,4.7087056083207,5.60119778698575,7.73233987317075,4.9520397528080595,5.0316331374995,6.34126414803995,8.98219255761621,3.22568211489977,5.063539966480531,5.92664256445049,6.1005479785548795,3.9582878679885503,7.485455865172889,9.107384856897287,6.0402838285786125,5.5207529132364,5.863083915185161,5.5776428313075685,9.09776129886784,6.964715355599201,3.19846617661093,8.211003428616099,4.6740327884545305,2.51562165707492,6.86836963034184,9.85892703761678,4.10310717762689,4.65083633291921,4.7107134263479,11.5181438777531,8.80529561831614,4.53497589828812,9.33797231390877,3.56263134089904,7.034634490900331,3.1010685220778704,3.46698615281681,3.6113500650916,5.9315497167161215,4.03890734343985,3.8920831668546403,5.04749767836219,6.409532820684492,5.965731639979018,5.04732804877115,2.82950973686637,4.82100483201858,7.6965025849886,9.215621385653991,3.0650715347944804,6.368123355454639,4.24658529944246,8.00138255988485,3.51989554638886,5.48655469319165,3.97413462306158,5.411128763149719,6.33333260254086,4.63688253704677,5.07695499713529,3.8395778981224002,5.2436878882914195,3.18493430052513,2.86986532484424,7.5946422193898,2.80494023094937,3.949021891395912,3.1946642793602096,7.218063043459411,7.25855662662879,7.887173087990861,4.498548990765482,7.02158638592951,3.3199371495134598,2.78521614107181,7.280354803899258,7.63753558040762,3.16211355049217,4.939731958848991,5.24098187655842,3.51523906959074,5.6363137671302415,2.7565899097532602,3.2945126117474706,5.96710982776492,5.96737587278461,5.7281860112506,6.12335558196466,6.36651682726021,8.05643713173619,2.7318866016355403,3.4653441778140404,6.9866524471874,5.59870296468323,4.19934499074338,6.79527232848704,2.47150819281708,2.2088466913461,8.674429696730138,10.2910064971629,2.81361137667948,4.54531469164589,3.68734838753493,4.13242198048668,25.9
4.15121427770111,4.2026068443710285,7.6080536270936,5.23084061556522,6.0312689249254205,7.52070376329367,4.74736425428985,4.7956530224269285,6.124337710476707,8.23274222478179,4.20533242199471,4.925612557420731,7.01162185794402,5.4645187466164025,4.09737421285833,7.369426919269121,8.87069541657609,6.26940321302232,5.33064316881362,6.1891793476954104,6.3926765276294,8.7594658807817,6.88230927857847,2.8734952776994103,8.57636576522292,4.65017302179832,2.34073655632798,7.75535204756799,10.5122931258518,4.28454841299285,5.16903290942853,4.49581565961696,12.076602513185,8.04359462074525,3.8023825797013395,8.89279215826393,3.57232308286948,6.94671365407528,2.9532985668705805,3.3005755309572,3.58958665861235,5.72536487153045,4.1726948197247795,3.9158760368463694,5.2022484337036605,7.0925029658920185,6.428329238676469,5.01892944945795,2.77834967884654,5.19354310275474,7.580001588406099,9.54926785585195,2.81041757390622,6.95817524840389,3.76414583881407,7.08731392170888,3.25680300252874,5.84907756378546,5.29400262523095,5.18771198710012,6.18080753632225,4.33166998892798,5.07382441003362,3.9939511501395697,5.481952686671572,3.0284181827361696,2.6522023908918197,8.23853237643365,2.76068321009206,4.04945645333637,3.22832707708707,7.39180123036922,7.650938938477862,8.23546962683308,4.31448686166332,6.934357969045099,3.30925372599197,2.54930278932553,6.326722568283089,8.02883738688924,3.07109261972465,4.36202793905669,6.00469278202661,3.5403110659293198,5.64229697709548,3.0531543200385802,3.1619466406253203,5.380309978796049,5.96082317759793,6.801458565873308,5.67267797811108,6.05167307041757,7.66359299058596,2.2806516909246,3.18485813674344,7.156128353159679,5.15110502893739,4.0838293090721205,6.46195623229343,2.1475513590546202,2.0839934865160097,8.1667830665476,9.74085200424695,2.9347794541193197,4.42099124029042,3.3604604210564397,3.8273940406514297,30.9
4.42972087397171,3.81690332329648,7.10675997619612,4.54448849020273,5.3967840476060305,7.73331721796155,4.71201597363241,5.00427875835193,6.43488589561785,7.599576233223059,2.7035977224282597,5.34108649093791,5.743806052112,6.306230160641968,4.06429524688285,7.24525402200002,9.35407477878813,6.420334347007557,5.33258713227552,5.7135981478927995,5.83688833023402,8.73902845033864,6.93951207284902,3.175322096062529,8.437107507882349,4.63065961406167,2.28160849838461,7.32579175912112,10.3564569849047,4.39372847276706,5.80948176036365,4.59473609900264,11.020259363607302,7.21525138379088,4.12421955137188,9.80009426346434,3.95740505942075,7.10792988998716,3.20508724226165,3.58263705283802,3.53768347346471,5.92395529050539,3.7946970146053203,3.62812795945871,6.762896806460309,7.034134764770322,6.1926306897447,5.040431411978,2.75475229511402,5.4521827035618475,7.367564159779871,8.93970664077066,3.20470650300902,6.536922361742341,4.11304885418913,7.056583048711881,3.38350627200228,6.490479022841178,4.00127614827861,5.935026112847693,6.66308746747118,4.57030897130484,4.7547181904987506,3.96180211427082,5.441664698557639,3.1054179915299396,3.01461991097529,7.77407411433136,2.77784550947855,3.75186852435861,3.28775371366355,7.43421121649447,7.41290680468909,7.22821291086035,4.5249590448907995,6.94104652294417,3.0764614966258197,2.68889799280512,6.5676578378069195,7.35281316688661,3.28777501883223,4.423638160371049,5.528786896699,3.6833090476611297,5.66665439371691,2.94896362115861,3.08300402768846,5.4074511963238505,5.64037189584495,5.68034719765571,5.8162539790177,6.3346851959479595,7.854477509683193,2.44359888648521,3.3100214759744198,7.01181521750719,5.86547404035918,4.13571426984116,6.45718883582531,2.02284209020566,1.9354279732988602,6.46262505919823,9.81639525412574,3.3234922626814503,4.53881912406397,3.6709564075620498,4.021205142508689,26.4
4.22937615243256,4.9432714038775805,6.471458027902429,4.80634581257744,6.677515351818099,7.64404440389623,5.21652574607692,4.66950572241805,6.567511550375099,8.656397875078289,3.52185399475398,4.98420705618333,5.99323458346137,5.96037848221424,3.91369306504075,7.382404828772088,9.38078794462517,6.100225607670339,5.30879655873799,5.717842837504411,5.63002228035506,8.2941991654675,6.89734324611993,2.71319819598338,8.32518301587795,4.24968114916685,2.3773000856453197,6.875022535613001,10.3944541073295,4.3062425935802,4.40099145761595,4.67284580217937,12.342094774516301,7.5838177097198605,3.83493044582845,9.215354331620562,3.51138299451898,6.79360986198873,2.8814114298469704,3.50360961456231,3.8318293737066202,5.8413167285719405,4.14036259626977,3.79377577940832,5.50238134020736,6.43121658327145,6.1412444958988,4.9887091051454,2.82090743609695,4.70038537056268,7.0860998283544685,9.53285154352166,3.01731966693027,6.67484030122843,3.7702248795676,6.7099069469625405,3.32672416719846,7.5295835798309305,3.9503511150346897,5.01722692529997,5.81553120704139,4.5241048339077095,4.8345479837577905,4.122235687474452,4.25326868428204,3.07880546436303,2.93512661786795,7.73992306867875,2.79095666400414,4.02746301573394,3.40191079339277,7.64082793736263,7.6466875441092,8.105142772494071,4.432365932886532,6.9955528360865475,3.3761210720702404,2.7460159078182698,8.02044363895993,7.34539793221609,3.44949611347489,4.26618769496369,5.78772816742861,3.41943853830429,5.54366556827366,3.0109526089433096,3.3182393788548796,5.46061277758683,5.7345533924095795,6.1562219351170375,5.545360464646912,6.007955473199768,8.27486328831305,2.3546356937843598,3.25179308320454,6.881502320014441,5.92944489742302,4.1308853955800595,6.18159124346994,2.42702187280552,2.3197054697196804,7.2280212367883,9.90313962064016,2.73505412068964,4.332023346904149,3.39152215172573,4.08989224739541,25.7
4.723745698145629,5.3840878180008795,6.6048316131812905,4.621518980504571,5.95683391301236,7.650928221250429,4.67468326036795,4.96399803539304,6.220780384877631,8.4230415813053,2.86977387882918,4.9423442814894285,5.55331763455814,6.27603800813486,3.9152983605274905,7.470662663468421,9.351031598266081,6.16591558291325,5.474033770414901,5.776003810624349,5.49994022089012,9.00281865065911,7.08301173341856,2.6420883099670296,9.06108915696617,4.2970310649507,2.30402099204343,6.700977871950152,10.4731991813062,4.26101536191934,4.66398194951128,4.57308366108142,11.3189313509378,8.18396969649267,3.83733900185862,9.07646596881127,3.6812046485992402,6.902554036479,3.1174439598784898,3.5046974632862096,4.57126142771984,5.914541389627758,4.28074311267402,3.7447852685116296,5.37171141170663,6.6327667772215495,6.283491228721,4.8907698433934925,3.00242324487435,4.70311339016463,8.387385776913481,9.071289375521552,2.8780824709865898,6.7802756152230295,4.0735058522973,7.05993917136649,3.29181927941957,5.10117332647887,4.41431040084835,4.73160916622962,6.41845148180498,4.54452117805841,4.62086551602336,3.89908927359124,5.5370285189828,3.2148133399390098,2.9692402582691697,7.91574202694371,2.32752642425829,3.27717161118874,3.4797966040356405,7.473647033359409,7.703224146333309,8.192994944857531,4.30151710106125,6.937143458648231,3.1180092592374904,2.6054941091183097,7.250991077219571,7.376630248511652,3.3301843203437698,4.47125843292715,6.256370178916991,3.3870038570313503,5.54515417871668,2.76250988500737,3.20124741967576,5.467367341461412,5.83003438135781,5.73482388134277,5.7813239055485,6.2355166415065995,8.27626022215259,2.34408492165365,3.32601626619125,6.9462473798064295,5.39778241701105,3.93783047224269,6.711917989219017,2.11786011495828,2.11426283623428,8.354389677280379,9.90366416807516,2.9563764926453002,4.53133562110043,3.43317035752438,3.86658607751212,16.6
