FPR3,CEACAM8,MCEMP1,METTL9,FMNL2,ENPP3,FOXO3B,CPT1A,ANKRD22,FOXO3,FRMD3,ACD,IGHV3-23,SKIL,LINC02458,MTHFSD,LAP3P2,SASH1,ABCG1,TSTD1,NCEH1,CXCR5,LOC105374412,SNORD35B,IGHV3-13,SPIB,PDZK1IP1,RAB37,CA1,TRC-GCA15-1,SLC25A37,TFG,GBP4,APOL4,STAT1,NARF,MS4A2,LOC102723409,TRBV5-1,CLEC6A,FADS1,IKZF2,CD163,SNORA24,IL16,MSR1,TPRG1-AS2,MIR548G,UPP1,LOC105377548,IGHM,ZNF98,FAM74A1,LAMTOR4,MIR4325,TRBV11-2,XKR8,LOC107986455,TCTN1,PGRMC2,DBP,CD1C,LAIR2,LOC105376076,IGHV3-20,MIR3926-2,IGHV6-1,ZNF362,EPSTI1,TRAJ58,IGLV2-33,HSPB1P2,LINC01479,LOC105370524,IGKV4-1,IGLV2-23,ITM2C,LCN2,ZSWIM1,TRAJ56,SUCNR1,WDR11-AS1,LOC101060152,SLC1A3,EBF1,PLEKHF1,FCER1A,FAM124B,SHMT1P1,KARS,MIR4449,IGHV3-72,LINC01068,TMEM97P2,LOC112268030,C11orf80,SLC25A15P5,B3GALNT2,IGHV1-58,C1QTNF3,MICALCL,ZNF623,C15orf61,MID1IP1,NR1H4,FUZ,LOC105369381,SampleID
4.4568362431312805,7.870480494689361,8.481811927356121,9.32652768219535,4.15202914241403,2.7202583496315302,6.13628231154114,6.71831950899457,4.90827856530842,8.31023803423259,4.71596914903452,6.85242412425604,9.27596023795565,5.95232449996256,3.2197669350422298,5.8641862591896485,6.08062596797946,4.95790880361979,5.99646069582561,5.96021613733609,4.94446869343839,6.08738274919809,5.18104121479188,5.00137057874153,4.4704299736450395,5.61396550439904,7.97044286442338,7.343740044869517,11.9976669714642,3.5286696387179797,11.4986330192729,6.926188227501731,7.04947561717893,4.06704932882609,9.0119817114854,7.97720127409484,3.27717755807706,3.33386201524941,5.95197397491966,3.9281364808102595,6.55563484863538,5.76440970590246,5.620991949654219,7.98721901182399,6.95387116899645,4.29491383330447,4.078101854411472,2.18260185545391,6.75903402681653,2.89160608057539,8.84843913900132,5.5355703378990695,5.3774420065204,6.62998656547386,2.9517831903702794,5.9031040585096,7.543140725379199,2.6516992358120497,4.7000016011303405,5.76485100675261,5.98317775082181,5.00583355817225,6.18454926454238,2.3011307692063196,5.481295924960119,3.740989541994741,6.656770718459341,7.05249612291798,7.13113592500345,6.465756359930121,3.98654813361326,8.2251537113682,2.50740359561199,2.4114266835057996,6.97184138691895,8.0143870781234,7.042929960634153,9.27572707049288,7.534557856903371,2.81159933318327,3.8336560007359504,3.1097763324930603,2.4744420081400698,3.79221256322667,5.15943395239026,7.7926555634983306,4.11653631455735,3.49778269244969,2.6974630038125302,7.401426694482652,9.343505749346653,4.24112903696621,3.13858453448502,4.458397746040781,3.42966288644996,5.552421280741731,3.17370068865794,5.03013754626937,6.4381129688671,3.9507316861880697,6.410557543646902,5.32806023442138,2.78476946471695,7.13640600978699,2.5845307309383703,6.9108663735126905,3.5219098659910397,Tarca_224_P3H04
4.75897652894035,4.76628311935351,7.2094654873280195,9.025210810588801,4.27221432955352,2.935923543127569,5.4880268150758384,6.65177037390903,5.128185306600071,7.88504809429016,4.79800444044556,6.919379387849599,9.87914186030473,5.64143605800789,3.17643587642405,5.97141493051489,6.48002450549192,4.8235833652264,6.083371329686612,6.04446423371002,4.80880425026085,6.4564732861931216,5.43811618172861,4.98791549023722,5.9066464173019,5.6748640432008495,8.58427063106441,7.1899168177973305,10.7732435530631,3.37664401177829,11.013487366552598,7.08996320221753,7.62437012401724,3.9208904259757995,9.81095961699708,7.80825375414752,3.74793493546292,3.0233900178203195,6.15763195611284,4.64001423812743,6.07508723947927,5.9264868739619025,5.45306780082998,7.525920043951269,6.97794345709388,3.69465240613508,3.8786467221442997,2.35416660343975,6.673259450910231,2.64958382394026,10.1263948802851,5.99977754613999,4.99054706408277,6.37187262454414,2.88953399655986,5.915161011925559,7.3242401685121,2.65234702761442,4.80313025788978,5.938626781353,6.4356829592623095,5.958607452357088,6.085986180819559,2.44373814288123,5.933138356762768,3.67431884413429,7.54877822402686,7.1051252562146,8.4984963750558,6.332303995797759,4.10547503552473,8.581374099580211,2.61972018339933,2.17295427387093,7.20690910559682,8.89268579124669,7.1117457194707905,5.68495814579329,7.6296467360200575,3.5590357952883194,3.0586452794723,3.10999330957525,2.5615006640613,3.54423362571132,5.75155706544168,7.91583690914133,5.450455373723679,3.58316084661975,3.00652865213223,7.51299952325263,9.444428059235161,3.73150374512518,2.5730958561291497,5.16736604616655,3.6080019002253403,5.737806364859459,3.1919250736142404,5.209435885344879,6.14154522820171,4.16104398209853,6.00720829936087,5.64063189317925,3.1702697458343194,6.90733174639568,2.49421913658586,6.9330567095912095,3.1417415713375,Tarca_225_P3A05
4.5017675839321605,6.5639092730940405,7.3821607590742895,8.851395701876461,3.9529599996239195,2.8868309801485004,5.58637036193866,7.10669965846603,5.2110494145868,8.00199291186439,4.48223817833095,6.957537278064799,8.89337954121919,5.40369038545457,3.7382714052717994,6.0362080969842005,6.13303142273535,4.775035253958901,5.96518329467779,6.310007443458459,4.7231718550116595,6.10436251751071,5.15547715380371,5.0065710416113625,4.802092133579371,5.45306557217088,9.16364026480084,7.20067154071861,11.325048183248901,2.86576173432359,11.2605793729337,7.0313811184064114,7.7185900749074685,3.86934482913496,9.512862143989071,7.911375353646378,4.25329392940004,3.16403259266288,6.62117736239959,4.06256991781036,5.86890717639717,6.01860407693991,5.2993431393755595,6.879944325124401,6.7460204134870985,3.631334774271832,3.89282202878728,2.23274561888534,6.72778670317089,2.5203060130355,8.28726612107026,5.65541966412102,5.44499284209297,6.50664645263201,3.00596538498169,6.2960619706986,7.30491355770215,3.12838573892707,4.71964000316206,5.9096647978653385,6.2474336825339805,4.91604022392446,6.24126884222286,2.48654200163878,3.8024027295977794,3.91176760155787,7.067873445484098,7.0223258037461305,7.59050977674987,6.84634254109721,3.75150674073116,8.533295247335651,2.5364839460882203,2.5495742599005897,5.59533565778767,7.511377769223928,6.630505610520849,7.87844124965705,7.63694056661465,3.5898381150914704,3.64608617561634,3.66463152814332,2.6535106851482797,3.59745054057604,4.96946836800689,7.89421078519642,4.954323993282942,3.37562453013443,3.01808203692733,7.5764861671069905,9.69038469526126,3.7273134324234802,3.05234661033702,4.22466027738638,3.33225316527795,5.79003916823355,3.6290325114494095,5.02377235193877,6.47076232747159,4.18784005308462,6.015368759679201,5.6629567016715505,3.21031043619072,7.0620931538318095,2.51609548587317,7.08081114447071,3.72921516137287,Tarca_226_P3B05
4.5499793947869005,7.88636406139396,8.31284925564358,9.44158702514079,4.340082106756509,2.7528855833884003,6.1392652207020095,6.884578296002059,5.15481203021513,8.4400789162981,4.84386896020782,6.94406363739288,8.84945470227171,5.66980018461369,3.3800254175810296,5.95244553047616,6.22476844798989,4.92482347031531,5.8930096743732,5.94869079841378,5.0011557829400495,6.21047815546936,5.72601889958434,5.10286690409943,4.18922675012594,5.773909713335731,7.55557371504727,7.336196275440449,12.130857055417499,3.1933164698955796,11.423848032016599,6.93684762172544,7.286481106997519,3.9361635907243597,9.123046754160331,8.02293268945017,3.50724821899739,3.34389944790159,5.917958284304791,4.06635511954195,6.214191091875152,5.6724721278146895,5.33460522024689,7.730739064421821,6.9153365343969595,4.4952224439807305,3.79978289404012,2.10583944142077,6.916147534093031,2.68748140501846,8.72266106333264,5.79466527449478,4.842579845581599,6.4550828526895785,3.0217768854389,5.69164486557994,7.4948468778587625,2.2466939862001096,4.66987980253225,5.691007299131839,6.00821993303906,4.97723472770456,6.06919433047572,2.61943022043268,4.43589349383341,4.28935746757206,6.850865398068451,7.178714176101249,7.2907215395975395,6.653696390185879,3.76654118179277,8.3581311442566,2.42167599131961,2.49184947628464,6.71955691992398,6.88905783629655,6.7147742139313396,9.14655796067076,7.84336552720447,2.8074143968124803,4.57893721394594,3.0747498816365804,2.01024928827409,3.74991054011432,5.37913358980701,7.796571246450338,4.3471869590512595,3.7858615081450098,3.59273770651859,7.27541677843547,9.22722761355678,4.14707470903831,2.7839454767557203,3.53280572193274,3.56409665059357,5.53757525557538,2.89112860394961,4.9814846235743095,6.2203373503930415,4.03037925977738,6.497015472873441,5.57497626216349,3.0426122418247004,6.92498062452433,2.6486862130857403,6.77686598420102,3.4291231645649902,Tarca_228_P3D05
4.21019248648981,8.08993958459683,7.537964466420621,8.90675141365706,3.96936696095932,2.9247388818346103,6.020882549690371,6.41471341490072,5.417331757126349,8.27164137014659,4.51527245223132,6.9407897721567,7.9996572758901205,5.330910516201559,3.4859985907057203,5.7694915936864195,6.1122841884359005,4.80110769556479,6.1699671099386295,6.33114332830956,4.5251878295007595,6.08368014550046,5.411704750417268,5.51822565890343,5.05679782372648,5.6269431294413685,8.8593766111135,7.30478052737952,11.7484589894765,2.6928364350627296,11.408194037396905,6.86939488148095,7.565400016110281,4.08952821438448,9.42219189929713,8.00186604862683,4.46814727085001,3.32150320665113,6.460164798342791,4.13999237830194,5.975864772789,5.837654072372921,5.09482648979937,7.33682943247591,6.754422669904177,3.72122405671651,3.89893792526405,2.19385544160165,6.91394943349795,2.62391850059973,8.06770513638456,5.89579360373006,5.9869248686007,6.6275870620752,3.36105617691119,6.08653132435614,7.36638586590529,3.04485874492307,4.87609732523287,5.8625066329817415,6.2754062653608225,4.88962781142365,6.17396671294958,2.6947343099056296,4.57589967500708,3.97588798236372,6.9424313790727,7.060337545337629,7.555035837629711,6.678192185049441,3.84376271241071,8.777485244392402,2.58000468455517,2.59407411784868,5.401572070349308,6.62537192668832,6.729853220738421,8.92588953178924,7.7676771413077805,3.2682991005631,3.9280111817004,3.5347790786144797,1.9978076264629097,3.60275219621293,4.94589677487413,7.9173325150518075,4.932181036961151,3.5413542527548905,3.3104932812088297,7.516249684560161,9.670162798098438,3.99510691868222,2.7134003439030296,4.39432952304187,3.429876451146689,5.55567431288543,3.4539488802906697,4.883136308014231,6.6254615536973605,4.15274115759444,6.33072616819208,5.66489242695938,2.9646897043108,7.09319550357154,2.56258515664924,7.12135455672753,3.57013012620014,Tarca_229_P3E05
4.54159650108917,5.561237192919822,8.11092073534002,9.130449516726301,4.1520362963782995,2.8250127881653304,5.8988448504818205,6.80961866678032,4.97123029204285,8.27662023977764,4.572644503927781,6.955233234091178,8.92278748788435,5.76525392027018,3.20536809088332,6.0087188840419685,6.064555884330421,4.8607511040126905,6.22583043074708,6.22445339450683,4.89006662555591,6.1846426085574295,5.37252826514596,5.345362069154519,5.283082479444111,5.792445985330301,8.89923739641675,7.1408860763103785,11.6271764808215,2.5363205943934597,11.216962389661,6.9893269591074,7.11941262015705,3.6609520827700495,9.14031601721382,8.00993020374717,3.79432492354106,3.16573253142172,6.21886975362794,4.33767592416763,5.97176386508874,5.94632855441151,5.62785877499979,7.68612776386873,6.9589281294062495,3.5576705378428706,4.04285779354589,2.27698365440671,6.87231015764349,2.7212450188178505,9.22656019911408,5.770454446910911,4.56817752928031,6.32251215356642,3.14372593764678,5.94001683064451,7.343511017629192,3.53780443468902,4.852093795350389,5.886292515026361,6.23766457935743,5.8359828622357695,6.093986935587032,2.52759010393533,4.38444365546814,3.745206126041,7.04288962379764,7.1865048517630195,7.43910407385187,6.581494149581139,3.97552303335572,8.34739648078387,2.7407119914827,2.42976834910068,6.25343947068213,8.150831519284809,6.7803108442764195,6.531412912250769,7.50294359554675,4.3102032587835,2.9760813036745697,3.1296929487432497,2.27456617276133,3.60747239827354,5.529076421151121,7.8373746916929505,5.34049894879244,3.54827848664136,3.47932630232857,7.511786823790119,8.90116551538743,3.44174041477062,2.58353675782268,3.95926251159513,3.805937045022101,5.69180019466764,2.9380836550243394,5.2474146844084695,6.24761130266046,4.20056446972976,6.552895662681791,5.66876419910945,2.93668353646798,7.04439349219298,2.5584787549555,6.943622841826088,3.29167017615461,Tarca_231_P3G05
4.26229991493186,7.7768517143866305,8.14236580299834,9.204062847107169,4.04669602159195,2.7903001798184706,5.878275628369651,6.388209097853121,6.14234615195103,8.0958728748298,4.56065006974631,6.880225139841452,8.1973793832946,5.73452586821087,3.3321982222805397,5.74672006894722,6.4617201027230795,4.78841583326749,5.8394609064546215,6.3199376810522,4.78503619243468,5.91561564981081,5.438517507616759,5.174565120685831,3.8970985164736303,5.6455559062147405,8.91099343654948,7.3287333371919,11.7580888915896,2.9091588966726696,11.3513898958224,6.909236591126361,7.8598880047824595,3.9486157068958803,9.66428463116732,8.073478383951809,3.4797366050526697,3.1172525891132903,6.88152827537819,4.19957426459892,5.86203133986472,5.9451028996226505,5.1954789346382695,7.78616123129905,6.71449692733284,3.73552906365239,3.8822337343270896,2.20604912663783,6.8590067035767195,2.60011502799838,8.29323987438297,5.80955803242786,5.10283654090026,6.55741795275772,3.05594515446258,6.46260293845832,7.502255132546001,2.67606432987155,4.683187817661491,6.04322484234187,6.20395652830548,4.8893169660693605,6.03488214006313,2.5341797853690298,3.73443946362537,3.7395021899878698,6.837988643760201,7.05184268958599,7.8354147675309695,7.259741107192402,4.09064430085029,8.54139803435672,2.63360340659147,2.6315373846963,5.51120392661993,6.7813113090837005,6.89314770347149,9.0203150845221,7.835542033410361,3.0764158757748996,3.89212648930287,3.75408109009192,2.05124362361792,3.56568064734874,4.87023875592696,7.91288457801062,4.5078406089810406,3.47912179172759,3.34742776396423,7.61509667238466,9.52981332644847,3.73051610146406,2.5937318605033703,5.42971908574768,3.5719839923272003,5.670249857577058,3.37346429935009,5.11691440319738,6.5210401734807,4.24627051017867,6.219776313196241,5.58281899389846,3.0267730164614703,7.168900037664268,2.60365520270648,7.14876639113621,3.1992271698214,Tarca_232_P3H05
4.21557584230163,5.38127832775054,8.0384114307128,9.140438294310538,3.93593174657211,2.75937312032413,5.977816309687119,6.59962868791479,4.99931088012427,8.11826722144226,4.52331577499612,7.02178030404582,9.104717808846301,5.707359105007992,3.1444534754251303,5.97727371304367,5.75815833570488,4.87129478646706,6.1749521567687,6.43453198454565,4.7836862170982,6.1930858710422685,5.148406557985161,5.07942353153397,5.286895228355,5.88697188779331,9.4844751824669,7.1982375230150195,11.620909182926095,3.3854303689061003,11.1509352121636,7.00694967822978,6.671394358464309,3.9391958424040596,8.925753085779109,8.04114673964966,3.6123227049530295,3.31686874812207,6.6028541328267405,4.430300408828058,5.8876988128484,5.8822719303054205,5.3991847160342195,8.44998941593345,6.85826707630806,3.7652332673273294,3.93325583463085,2.19093235151368,6.86063682465951,2.95207213400459,9.44846791559315,5.91099174881835,4.16912389270565,6.47168790555318,3.18549092899692,5.887848576762639,7.6237815061888,3.0417956710650897,4.81352843411237,5.8508670927066895,6.27322050044145,5.80225386460627,6.136904054368991,2.46760357856681,4.97571978537467,3.7618768177566,7.143910028488902,7.10223959906452,7.076083279803691,6.90002716217309,4.17971492210531,8.782159722291581,2.6173839353695496,2.3640117684466,6.604956736064612,8.63460707467907,7.12394660226665,6.94879175851463,7.46459846113815,3.18874335274875,2.852060990647049,3.0794007052164902,2.3170018690813703,3.61179926061283,5.378806574106751,8.00990882287678,5.14583387794662,3.92167564608877,2.98291929727852,7.480462664969809,8.71609542728326,3.6402146623702802,2.52498009739129,3.09390719748572,3.4215407004753797,5.61947071981547,2.56302443219515,5.29648317194337,6.230828722345049,4.2854863822504505,6.22535952386744,5.4676512985387395,3.18489062946292,7.06134259815303,2.61927650207397,7.090257971644091,3.3568533062185097,Tarca_233_P3A06
4.28704212260339,7.21152703847664,8.10151931919459,9.568852396132053,4.03852951931904,2.8140498417331896,6.11225493818587,6.598690827758452,5.51703766949679,8.452372578802821,4.70299430841533,6.77402275336478,8.09170890318822,5.6464114703126,3.2923075372915696,5.8533814661317,6.51454161628307,4.999568467211669,5.7323221961947,6.330313301121699,4.64266993323979,6.0429346979273,4.98827635277758,5.07619974319719,3.9993931494459396,5.30967095083104,8.6568997753054,7.37889041830386,11.7063658194685,3.68890804460791,11.5028657487657,6.928867806781732,7.6026229564324925,4.1966672177842,9.393793918162027,8.11473570748225,3.71567548877782,3.30242457061454,6.67483412252823,4.07563546289459,5.996094258829241,5.88665801666942,5.20422872966253,8.430258424631981,6.70020832393885,3.96048906483222,3.8556912229795803,1.9849292964201999,6.85083675347597,3.13393761007213,7.79181468820698,5.718321043467269,5.32568381692159,6.75781723994647,3.24186768546729,6.340363540011211,7.63500237049477,2.5170465274863196,4.71730484006708,5.81110617046088,6.11898964001984,4.66784168092832,6.229271128574999,2.49103065643021,3.7373305996729203,3.81370238623926,7.01540667996755,7.0813350191763496,7.5983410493245005,6.65498527484149,4.42226901283382,9.006535450113445,2.61562560712479,2.47162631547788,5.48429974991937,6.851616140756391,6.678831502801629,8.75690425280238,7.65979878527171,2.2892052720952996,4.18650483445854,3.59039283983108,2.42936249590845,3.67354250055961,4.82196186034124,8.19023832001408,4.678886374489791,3.81466771715065,3.4892348070516497,7.70965633292451,9.99802269997603,2.84147732136127,2.48836660982289,3.8680218355772595,3.53949097339845,5.46701016955851,3.3916106688207996,4.909630901845151,6.46195140788362,4.13107681563727,6.29388068266019,5.6270437852970705,3.34481233958582,7.0209178671783485,2.78924489599237,7.146269662836831,3.6009588138670896,Tarca_235_P3C06
4.3479241122307,6.35479880635643,7.97479218726097,9.05137063771724,4.155706930331959,2.77301777984558,5.8586177990299495,6.901045295833138,4.8274852166998095,8.19085012977656,4.69149548319038,6.865406405116483,9.064502364917821,5.682157062814598,3.25287743081752,5.8576804171704016,6.25821801132042,5.15799964735918,5.940939844702831,6.43841569296473,4.82484313070557,6.1582317140653595,5.13901187872423,5.50896215406168,5.18601385191689,5.80683733419983,8.798862436783413,7.2089407261510505,11.5265785483484,2.85524463063761,11.287672769171698,6.83399731075572,7.192005391211652,3.93768543872494,9.30622463992588,8.01745625565572,3.29057579466182,3.10838595874533,6.19328302189755,4.52088100807835,5.974397510620201,5.77001500299235,5.74985790395857,8.5698792429217,6.981911229433429,3.6159803762551497,3.89607314945387,2.07112967941426,6.90693443188545,2.61950385769492,9.466136720005188,5.845894200111832,4.8659124133655505,6.54121469153301,2.86789612336137,6.182291277023031,7.48034083286368,2.83855205600667,4.7517107328893,5.77647021590695,6.156290629969231,5.61860054546766,6.01524178650884,2.23859633565475,5.20702802490399,3.5379807574034303,7.176856275357679,7.074219768230639,7.305758955745309,6.70692301898029,3.71065085238133,8.24440513988189,2.53131815411534,2.39146763717837,6.270129013736019,8.04909349626787,6.874113925236009,7.49777441773582,7.292465104549461,3.11593357903818,2.7920945181661403,3.02926921174568,2.05577162171407,3.4364042886663504,5.43813271669173,7.90862811309628,5.073952720538,3.49134862996612,3.04458976648091,7.678571940592929,9.4192559990762,3.59145023517649,2.4615666364412703,4.34940908587351,3.88981453203861,5.674550062266741,2.5597274177330096,5.25072545726867,6.431050915109807,4.07124659652173,6.56166926528379,5.59860491417467,3.0888533247900005,6.96889440414278,2.50436794181399,6.86490149982447,3.55048062222534,Tarca_236_P3D06
4.796373611088491,7.005616675229597,8.20549669929861,9.22727100937118,3.86570053920243,2.7129521708588396,6.17942435380319,6.71303919250345,4.6112185667922505,8.31199562267251,4.64595406998687,6.7939888036215,9.03940812311712,5.85266738127079,3.26961894946948,5.95381054698854,6.35583400887086,4.78023134142297,6.02903055222708,6.51498883684487,5.067833511016191,6.4190886280748,5.5112893651226695,5.32590379716399,4.9201052370416525,5.8944587110637405,8.57736108517876,7.14963580644858,11.821422524823001,2.7030610734429596,11.1294105191688,6.829270049533241,7.093954793558401,3.9138303759163,9.223025099915347,7.68458999371098,3.7445505512407102,3.17907157166091,6.12785659647671,4.97730031547211,6.08599435315658,5.83991072309098,5.48091012538551,8.74512143927642,6.818424674700051,4.06647003798484,3.8881183383136704,2.07898662961185,7.0060218034071795,3.011294650215,9.2624012114266,5.63222333213093,5.37031638535583,6.48999076481948,2.8387378940350003,6.0740663821165075,7.3568310343667305,2.55417931813939,4.7825970194018605,5.913847235621637,6.2110603038197505,5.41301495725693,6.3806078903016,2.407772180452,3.752275053230061,3.8190260125375803,7.152038970315419,7.13090091091448,7.22740671163675,6.384695857395741,4.1742128796393,8.00354661094596,2.4898263917910897,2.57225166476811,6.68710755018962,7.72460609804641,6.9279091344995996,8.250535725376231,7.43807930497875,2.54238574702101,2.99923102526991,3.07792363397089,2.2635393669925,3.63850255664857,5.31315088164198,7.9016072463716505,5.67322785587766,3.6540020327871203,3.1639101481211096,7.55116363781368,9.6294452366836,3.617390648141241,2.67357300577241,4.36083632772429,3.3109473904986397,5.666767197936782,3.2961805067078798,5.19048602543328,6.52292245564093,4.30057757527124,6.18323435413772,5.5292975578961086,3.0358610816874902,6.9916701029502795,2.56241518736201,6.8414704270191375,3.4769113739152004,Tarca_237_P3E06
4.3488176945845805,6.0441253281601295,6.97810661452204,8.82809113156323,3.87333304408351,2.76152602856537,5.97436016494205,7.23303925148063,4.7724730823587995,8.33412459535466,4.40720903722191,6.90394451320225,9.436988095746061,5.472847107446111,3.28137246286936,5.96472579775067,6.08155773671183,4.96750165598924,5.60963013835834,6.373167548637201,4.88074451107201,6.25822262546701,4.75077134113016,5.6517564823343385,3.74171974592971,5.95826726704862,10.1220749637207,7.20043404589678,11.268384278473404,3.42960499614244,11.2186396941889,6.92538911446524,7.34112207421075,3.8931070728858703,8.99434477714309,8.02982357224318,3.65978873108455,3.2740297102007,6.55674828306893,4.2497034644777,6.09458370763787,6.00849427002462,5.42371877355188,8.21059304255571,6.73168976683329,4.017594453275,3.82073476772269,2.1708989743377,6.65929120909832,2.7721929088781,9.42491975563498,5.528351113346961,5.20022705655392,6.55997908254542,3.10584839476991,5.5775650676429285,7.31282117565642,2.4530045071974502,4.8354028322725595,5.82764581578696,6.37983808486957,5.29892718149815,6.0671966000870725,2.48348801320829,5.53880929185029,3.96329142686095,7.3763097498266506,7.14163751981773,6.90801978280713,6.5663943125337605,4.39501809881844,8.60510202322153,2.5830623653835,2.51728203675325,6.49226252516624,8.038458309976209,7.03152902224056,7.42287351067337,7.57125793799289,3.03717446705332,2.96044377994648,3.0564073687358797,2.53934792609546,3.4380909301715805,5.19491155426089,7.949606928623379,5.217633791886152,3.5300295053829105,3.09051640202897,7.533800312651,9.62797669496485,4.29730726508492,2.74491152196483,4.7980363547937595,3.2668943538182598,5.68329485998525,2.7437097397528194,5.03015610682281,6.862306136982089,4.17733559111716,6.061467311136759,5.60603137485983,2.87998612471346,6.91995684832959,2.52695721522394,7.13134219492168,3.36079315332477,Tarca_239_P3G06
4.44863940975263,6.59264953566296,7.685782073350269,9.29504083249513,4.36005429689985,2.79985167870094,6.5165479471437004,6.6958547404437825,5.10660958911714,8.497530092329661,4.8088308084666505,6.7712214754972395,8.626271185144251,5.7485673423758685,3.2937794210758597,5.9455878396381925,6.59950498831253,5.00778780062829,5.8586911486815705,6.26097458889958,5.078577626287982,6.04465454344939,5.3261132775092,5.22619575524247,4.68639352989558,5.67586037929398,9.05830010710925,7.06987443108034,11.936969457779698,3.1734459828125,11.3802282697568,6.92730845230392,7.499043810829709,3.90754544624493,9.503159497814881,8.027918883918659,3.3994065098154502,3.103090583874529,5.92159626041439,4.49994919933299,6.06638624115826,5.7787477392552615,5.61981531458178,8.0573934997847,6.777765716930388,3.7820733225711103,4.34212907889377,2.01302411017382,6.81141370537766,2.878740655530569,8.999021998203359,5.72092328314901,5.48688678076572,6.497582836605378,2.9168627113733,5.94081086602665,7.30377119437286,2.22114586646478,4.717571511056018,5.831948251516369,6.109802864145651,5.29224292310533,6.093722910251651,2.18474741776176,4.78199087438307,3.61048253065586,7.0101884389497995,7.037745607320911,7.630415189055848,6.533024522094669,4.09061550235118,8.52703590522672,2.68080811777987,2.32390417817385,6.14979126121939,7.71917488975683,6.91463770693076,7.903246423697291,7.3815433853464105,2.6587039895126496,3.1820690433155203,2.92638373773041,2.7133736524079297,3.53635402396187,5.23532090926357,7.937395718286152,4.70592204864367,3.4445685088534903,3.01054417903714,7.61253731121153,9.012793574646519,3.0239434752765297,2.4255161917712402,4.83693685900647,3.61217087908134,5.58021382459991,2.6380739893027902,5.26719527178673,6.25640715678326,4.15536975759087,6.75625240469682,5.6141998676175495,2.9712746479897203,6.866746336334058,2.52831310291716,7.10935894696192,3.4723446437838197,Tarca_241_P3A07
4.5264952774647815,6.811548835402348,8.68091456067833,9.522461797014381,3.98926765078789,2.73500824245556,6.266922462198,6.76613655855228,5.11929896964923,8.327874160998599,4.59868201532577,6.68864286596035,9.077115542948787,6.146886776707048,3.1616099863948195,5.881757690833959,6.17091131033365,4.85721151183521,6.13984031125345,6.281200619376791,4.969881007653111,6.299367531993611,5.09083234312356,5.500962260931491,4.478631875361232,5.904268631867112,8.49400728510195,7.1993362451398895,11.706109755580304,3.2977440287379802,11.286878472238701,6.956371636836232,7.08187601189975,3.9985984322762995,9.21103545247446,7.82037923517282,4.18162973760106,3.15536098997738,5.94107225669924,4.62087705587304,6.0025043893965995,5.807908350720919,5.485717159575452,8.462826488021621,6.73306591594953,4.18866844421214,3.90733122045952,2.05444250858159,6.90680070994882,2.81769237158677,9.196132453514991,5.968541805521912,5.88019440797763,6.66718754447911,2.90453686219415,5.964163824010612,7.4460623435172595,2.5956111961739903,4.80605093987462,5.90380585878385,6.1792108977571205,5.508930410590402,6.29602057755892,2.40228561581849,4.7082588406461205,3.8867219787120897,7.00633258376228,6.9154103353755305,7.07260680368024,6.5186568700568195,4.2413228361207205,7.958928344255612,2.45689849976493,2.50872424112835,6.69498321848189,7.92279454406146,6.9080972635464,8.079418567329709,7.4883203813242805,2.86580141165049,3.42491589519485,3.0818640676369102,2.55014883284798,3.6345488624196696,5.32151902743528,7.862062747774899,5.826140886934391,3.61352344614815,3.0070530785887004,7.532485535493518,9.32422848010389,3.52767093825598,2.48094875334331,4.52655079206187,3.4174267577664197,5.61092335093481,3.02412568403718,5.27169281425085,6.55835258731067,4.30474950240059,6.44677015213593,5.4795174204489,3.2263482261354,7.0053327517575505,2.5628780839900402,6.862145272939412,3.48632481529554,Tarca_242_P3B07
