FPR3,CEACAM8,MCEMP1,METTL9,FMNL2,ENPP3,FOXO3B,CPT1A,ANKRD22,FOXO3,FRMD3,ACD,IGHV3-23,SKIL,LINC02458,MTHFSD,LAP3P2,SASH1,ABCG1,TSTD1,NCEH1,CXCR5,LOC105374412,SNORD35B,IGHV3-13,SPIB,PDZK1IP1,RAB37,CA1,TRC-GCA15-1,SLC25A37,TFG,GBP4,APOL4,STAT1,NARF,MS4A2,LOC102723409,TRBV5-1,CLEC6A,FADS1,IKZF2,CD163,SNORA24,IL16,MSR1,TPRG1-AS2,MIR548G,UPP1,LOC105377548,IGHM,ZNF98,FAM74A1,LAMTOR4,MIR4325,TRBV11-2,XKR8,LOC107986455,TCTN1,PGRMC2,DBP,CD1C,LAIR2,LOC105376076,IGHV3-20,MIR3926-2,IGHV6-1,ZNF362,EPSTI1,TRAJ58,IGLV2-33,HSPB1P2,LINC01479,LOC105370524,IGKV4-1,IGLV2-23,ITM2C,LCN2,ZSWIM1,TRAJ56,SUCNR1,WDR11-AS1,LOC101060152,SLC1A3,EBF1,PLEKHF1,FCER1A,FAM124B,SHMT1P1,KARS,MIR4449,IGHV3-72,LINC01068,TMEM97P2,LOC112268030,C11orf80,SLC25A15P5,B3GALNT2,IGHV1-58,C1QTNF3,MICALCL,ZNF623,C15orf61,MID1IP1,NR1H4,FUZ,LOC105369381,GA
4.814975525612001,8.25888210169365,9.23549809314674,9.406050612234141,3.84362756775527,2.56043855820831,5.738673579422341,7.090109095380289,5.23954605323177,7.91759859961939,4.4694271221405995,6.7425489006643895,8.757088185050241,6.33622140857517,2.94849252506621,5.8444677938366105,5.82904241046089,5.08528925695295,5.793030185279441,6.39197825387633,4.76777255677859,5.91232991761569,4.910410717103759,5.38583169706203,4.5580390382345,5.46449193485984,7.7409749935303305,7.07509389549771,11.8470740174855,3.21825475001534,11.146348784872,6.96132043886155,7.27618258030958,3.72445631792632,9.36320361743467,8.15320221646239,2.99113756364078,3.20694014534073,6.409880056346589,4.911211553216259,5.92883552368953,5.91026178833571,5.52611336141346,8.42339041512387,6.81387594295839,3.81826646084362,4.0022097321698,1.9897564095785296,6.94321990754571,2.6153224953472005,8.36185501099903,5.92311391976242,5.50053181832536,6.50543147651169,3.0350799518916296,6.34656224052179,7.273096948259691,2.5716515477430297,4.65984048660893,5.73403678077384,6.255321712088572,5.29925865612925,6.29811847660764,2.47230634825384,4.4535249757861,3.91371398631228,6.624988659370168,6.90135577106347,7.154336834166862,6.7696822968467,3.8102770220944704,7.73315935611273,2.62059218544023,2.50803326705688,5.79126684328019,7.34310210997146,6.66575737388657,9.6146194727522,7.447911355455768,3.11678282825287,2.80385832842105,2.9828830024234403,2.3308090113526,3.69150006420066,4.92732127301762,7.73106783521647,4.657757398552139,3.60384825429478,3.2529832882030694,7.80542272811584,8.89001372371076,3.6289309349392003,2.56523591971881,4.18389092669188,3.4971181588367797,5.404312169772298,2.94678319956317,5.0455638930185085,6.24657114150334,4.268016483991509,6.07492818450514,5.45452940183182,3.09205254099903,6.74493848657073,2.4038071397092002,6.79071751822639,3.4450813058441003,28.9
4.793400101993161,6.458107059524879,8.39257209457471,9.19352608905366,4.25312788642819,2.84334840918782,6.4135990795816324,6.6011935679111815,4.5182710755006505,8.74546148293841,4.34011609310838,6.933967593234018,8.89646478501889,5.616503358913058,3.31808555175095,5.8800403385621705,6.12314444772712,5.25019725442201,5.7900678364782,6.194539274960492,5.0127008766818495,5.84217962423529,4.907378621578482,5.36515167910796,4.562555672988379,5.42858816180547,10.0490740080106,7.161756609978732,12.0892727679477,3.01524490154445,11.634671625671801,6.8996864163507405,6.9979973257505,3.87641707746321,8.822030645776131,8.38768001784512,3.3530592126078997,3.2181119116987205,6.56925720305852,4.09808362744912,6.600031842376517,6.0590204202073,5.6665070278724885,7.3606307258659,6.6969295539007305,4.451870771538871,4.00161161074079,2.2327302047995,7.0057477274750495,3.00984585527189,8.46703984984627,5.4947921509659805,4.7855355523232195,6.4002802212915375,2.926926087872129,6.0903713070037995,7.23252494561138,2.7549676208655094,4.66083130334811,5.67460612837394,6.33675162269768,5.31333015833121,6.190908472460259,2.63310405341559,4.27954817240381,3.99527880093269,7.0702593342621896,7.129848704940421,6.86163329051141,6.673442136241058,3.7823906981905298,8.73774805623634,2.62393328734982,2.4775099461781203,5.69668536594308,7.43604914592716,6.94966690027131,8.21012609761604,7.68891318126019,2.9826555554237597,3.70505566521903,3.2548597834779103,3.12063725127667,3.7720729590559294,4.73641211701175,7.8764548896901205,4.65729360903832,3.51720143902039,3.20074255108042,7.63732201683234,9.22146602013682,4.03679659461735,2.7099603974502497,5.18121831232124,3.5577427922048996,5.568264773030009,3.26970648303614,5.34434223298955,6.45449350919816,4.24706672553383,6.61470606537318,5.494240918513942,3.1640315876957796,6.97833589429847,2.6488157091269104,7.11047258105143,3.15185574916632,29.4
4.76057867089313,7.72854343476507,7.55024753509535,8.983491236184609,3.8476401734201606,2.71657500070927,5.63020599869465,6.679859020500048,4.91684251648578,7.968730899238862,4.49577512490371,6.86381701005055,9.03131078373981,5.746903208446139,3.10690033048999,5.96115961715712,5.87826718559393,5.06780918785317,5.998894074610421,6.214037282396308,4.88039475658801,6.28934354214533,4.75688737933006,5.42089094319034,5.003557877828111,5.653755701793621,9.53382154884224,7.2394136179896105,10.956874851991598,2.9388138457956896,11.2359348962825,6.818357654363519,7.398564631782651,3.95543392043544,9.2717489260173,8.09654726795607,3.3878115754841804,3.21127129521204,6.29722736811658,4.453995726979461,6.18106278968179,5.75386642411574,5.9681072475117505,7.9617415604482495,6.81458091444604,3.55530882111582,4.03309329044123,2.41673182115494,6.68851939214373,2.59400311657346,9.23662508438059,5.501836845864509,4.7615921171187,6.50247126157215,3.04648510180342,6.454649632901733,7.378064555913808,3.01761485693477,4.8276487586552985,5.9172777131595895,6.335843792969049,5.13582494165015,5.92294043374143,2.59916698281995,5.11780058545413,3.764930388429181,6.90503970782242,6.98684119547096,6.97467448541739,7.0166236342479085,4.1455538928064,8.24434788120417,2.7785269783146602,2.55875002953112,6.42110401580126,7.90941881442902,6.955450345990712,8.47591309308337,7.4954857178489505,2.79262763118008,3.47348088952591,3.2587830704504706,2.1496724533800604,3.51458870234833,5.37199188986543,7.83926786179565,4.6054156767143795,3.9369833666336804,3.3046664312044705,7.65507276146047,8.9241456929033,3.86835018522964,2.56740448976806,3.8900778917548,3.53524333768596,5.61311509862293,3.4081956237814803,4.95946374470301,6.46372102867049,4.01785868495939,6.12524144137901,5.53806958203436,2.81296056972274,6.994977163160001,2.6066644463685487,6.981314115884321,3.4244864728746096,25.1
4.5233420589853495,7.16007237576105,8.006902883657661,9.055888722580802,3.7776594231664697,2.67298452103267,5.0791467039023095,6.692351256866139,5.036145101528481,7.318638958538751,4.3276946089815,7.02135159755139,9.23193005498544,6.18380713938838,2.922706740461241,5.894630569340639,5.74473913076597,4.883916039978679,5.88175442279712,6.14665333265457,4.830225306176589,6.5743371823195895,4.95367864885602,5.42476475138075,4.31281764092824,5.653142440339741,8.99504972632722,7.191732128269,10.3766448636516,3.03532600453283,10.9287309238643,6.972088453944418,7.40373375365061,3.84233552108638,9.308316503161132,7.984257797280088,3.37060328506345,3.15285275625565,6.85038228751008,4.56259046509649,6.03031550188866,5.81654895875777,5.66836583973997,8.814516576173698,6.892349244937309,3.4276276798284195,3.92415641691998,2.07293176514575,6.93838382345947,2.72095263440769,9.49165841817024,5.8251249860494685,4.86536170328433,6.52865999134133,3.0391571382924103,6.449164374957008,7.20937733052907,2.7518837913841003,5.02871866861143,5.85587991116258,6.4016469232114686,5.152525977473781,6.03567004090291,2.38686670329022,4.87435649951444,3.61956689760131,7.002880899027329,7.0102196321636105,7.18936431367738,6.84425437978138,4.07418315551028,7.58053372152087,2.59305226812692,2.4968846804067795,6.711251536991451,8.02345154040933,6.68184890042535,8.0156765606047,7.58588236637205,4.184175021543839,3.12979104046277,3.1099045473662104,1.96311581224446,3.50838868570313,5.32034780819622,7.882347719290428,4.844089350073991,3.8095244762720197,3.30637445399504,7.62022133850865,9.241992191363039,3.6400905692317598,2.77677758862774,4.579609933231112,3.50285572915738,5.6457802725701205,2.9218733790102203,4.85154001976924,6.7389915767143,4.06067220074918,5.565306565440412,5.621638707412361,3.1790996276216097,6.97834175130539,2.4799476296675698,6.904281758759249,3.4404358824840497,29.1
4.08489950815554,5.09883512532979,7.27263144772666,9.135570669548018,3.8701099157723795,3.36489281761971,5.9828899648366,6.67692205736503,5.4143451354083885,8.01793845020602,4.60710670409325,6.65164694660092,8.767676714630019,6.108164922956481,3.81877901054756,5.934422847935621,5.70228513502327,4.65455998628754,5.666427994935829,6.47693218380039,4.8375644363345485,6.1966490539207815,5.00372758832553,5.79532446707124,3.976757295161109,5.5053568097440095,9.31473643362485,7.24024270877132,12.5334318711328,3.21733966288714,11.052543392204699,6.8533608129428485,7.420294798119251,3.83122235804208,8.9957740582317,7.60167793597587,5.039579663310481,3.2639820289982002,6.81787482929794,4.27624614685995,5.92598542540269,6.096396415544,5.217756650424,9.095328900329733,6.4657432839617694,4.1786750955779794,3.942234581055181,2.17579542317057,6.74648846815412,2.85143397476368,8.72722679925938,5.932142550153179,4.8613219190072,6.530754076908702,2.9646702467606603,5.9126727730686905,6.98165712346159,3.76579230859034,4.833829799885732,5.99043707321245,6.0774926131283085,5.31862302907769,6.35137621503835,2.5653450250484,4.918731873183201,3.58448535189775,6.8859177900544415,6.9379787161887005,6.8119642184981295,7.09746149868155,4.38476731924232,8.64067444378509,2.60371991416322,2.4685285969494797,7.39452138487425,9.33953117785517,6.701312423222518,7.37172985700614,7.708972194976139,2.5606332730407004,5.04944707459138,3.40383863665107,4.0513086284093,3.49169062660587,5.074697291463889,7.83961341903126,6.714994765716081,3.3788116648760402,3.18451209712832,7.55661617775786,9.38564361872494,3.8135546819535397,2.43717616575008,4.8013595756715,4.04088894355924,5.70724756346287,2.82565458571062,4.94578807217043,6.59008603964672,4.166589896084609,6.03336415255558,5.580664050602231,3.13702628097399,6.6412095825621,2.54089760762955,6.79559005545786,3.4049006193094398,9.9
4.2881127004336,4.70600563039849,7.174127030681889,8.65280382048707,4.14301233557056,2.7634378438621097,5.29456752607331,6.55254406966092,5.19407887653277,7.84885064767964,4.3721065667879095,6.99216556913869,9.58744992343476,5.41783841564186,3.0118630896571,5.9214342405331095,6.214779486162901,5.06409940062035,6.80713803068283,6.17229610215651,4.744691135219379,6.03211637174652,4.78679731689151,5.0940589579227105,4.707426274251612,5.55704313611866,9.21683579145479,7.15148985509943,10.9137579571626,3.1964903037448003,11.087380145613,7.03532460884259,7.61465370536942,4.00184088125795,9.42260805959111,7.848988714877911,3.49676578850937,3.1833745828449,6.32433272483756,4.48879326827514,6.0734629510218205,5.8095750680102896,5.399018077308838,7.495179777725903,6.84260339938597,3.6365973596885497,4.02044780775991,2.32641471595268,6.80713850668916,2.7023546654564203,8.833627954311769,5.86617368015902,4.39375110236929,6.44040693194587,3.04563506467565,5.91325068189392,7.3606801458862305,3.2928326587496697,4.74389028781155,5.75657395659541,6.38457768255706,5.175986962964201,6.11692290765496,2.25255500096774,4.93666267480845,4.1014716265222,7.09824778127447,7.04124233824509,7.084346174912231,6.7745340803849015,3.72305495486064,8.45278580074128,2.62635316509652,2.2230716283832996,7.00471251882683,8.20674838787338,7.065584582753768,6.45027628737723,7.6593908408046625,3.33450024729408,2.80952048278857,3.00606201974957,2.4515092416194304,3.5986971196774302,5.03671910969895,7.87479240707654,4.65296409295029,3.80686193333269,3.10326051908687,7.797460278077541,9.42139994200016,4.2672017685568395,2.74949973794523,3.82108773610866,3.74934781465799,5.57672270289882,3.8122864234920497,5.03238450420391,6.5248125737505305,4.1762132763680295,5.887178395150631,5.50262155246338,3.31769318635374,6.972647290920791,2.5194700799346803,7.02940645971805,3.5758247187122296,10.3
4.23930305846605,6.13311628302711,7.95362758800618,8.791528760689111,3.69014665102002,3.064809867982,5.69107274749454,6.84632864559057,4.57708965580949,8.030119956811921,4.45258043324871,6.934204144154919,9.64844658197174,5.74486371338167,3.8015720332303196,5.77567522543074,5.84740097156847,4.644875061519231,6.07759361926757,6.31277979277853,4.7090181923616505,6.1160365184618914,5.209182506301518,4.94446381652299,4.94196574080417,5.61456212103153,9.5033362365093,7.23770145444511,10.1055676854093,2.7741414713489103,11.2953894256807,6.99746457405337,7.05567724232039,3.7114217520788895,9.00219353630741,8.06933525490676,3.881165823314991,3.26860416727128,6.37554526563967,4.07656427725052,5.81718415688334,5.911684600462309,5.45585814957937,7.02325354580513,6.992974438269321,3.5409014546426403,4.00314680368512,2.34386830195145,6.99730497648071,2.67148401758227,8.84834220640239,5.48484464074803,4.82012925509693,6.28470369817462,3.1339613167181897,6.282193947775119,7.74919452341436,2.77065265215203,4.88455824837229,6.031075115462179,6.2469558798444815,4.94495576588186,6.10526985319278,2.22767542079483,5.428305083785781,4.14796944556783,6.77750960115005,7.02830053326447,6.840405811156759,6.78020797463316,4.24828842517257,8.133292839607341,2.42504364854594,2.3445883668022205,6.781721710306691,7.70307892630901,6.90726423182101,7.440858362569702,7.469728823981991,3.6098962776905603,2.85076375347714,3.32576817881069,2.13688311231392,3.5958663482211697,5.13773162074836,7.7668031857929005,4.9527566015249,3.8281547068774198,3.2714954190245003,7.444149631992049,9.27948083663588,3.49797268304012,2.59761152168475,4.04946328354962,3.37782870955728,5.5331156963178705,2.7451174434559,4.9127179124707006,6.23136191777352,4.236461131940319,6.20096676537541,5.566894839826701,3.03370251115978,7.29473929797313,2.51295384566066,7.060125725427112,3.30661146700284,10.1
4.72224169243216,6.6734948579311215,8.28441266894877,10.001637900873598,3.96935055537767,2.8592344583961404,6.56054605610529,6.9563191074242905,5.4480892605878095,8.50731483520206,4.60116811162204,6.79088165166138,8.17282427661744,6.50479197822997,3.5530675415677595,5.78027463103562,5.93428556219978,4.677806349786629,6.0184426170910585,6.1270659625432895,5.09889181474731,5.96257938079378,5.324769003932151,5.29945700459982,4.6599766176458095,5.44708766025838,8.61068295414839,7.3850797464765705,12.1868501503917,3.0148412834830696,11.612537958146904,6.8264994882848,6.92980143826941,3.8635316652344,9.24648162277457,8.3130655492923,4.2178917875002995,3.3592107096592496,6.92402582770595,4.80868982076974,6.0547478369013215,5.85533109192634,5.3622909775091205,8.55119540488529,6.62275405407708,3.80878367093141,4.09824034419802,2.8247503372866203,6.7205104423661615,2.86746405330218,8.46418530239885,5.650054911061258,5.69944028636847,6.5329307847371,3.17924098091755,6.3445392100299,7.20424542812459,2.8053715944203104,4.8009988696894,5.96545213006459,6.26883173522233,5.17425755542029,6.4810351611808095,2.6912209855034797,4.505728515595409,3.86336813422889,6.4951616364929405,6.95113335770895,7.2649682261884925,6.7805547772771,3.8483114853245013,8.14543811179151,2.8475776586630897,2.58765235776717,5.4884252615367695,7.5658877137738205,6.71321677114244,7.7773789580795585,7.5208332858873606,3.2535598114127797,4.17924139334971,3.18800720508083,2.61835948820507,3.7547352728635603,5.20677634536662,7.6948333231020305,5.727643615825138,3.61179564542126,3.2923554369111603,7.57852720346603,8.71686684648948,3.5747832953435,2.49087035633439,4.4135830849593205,3.51509864523771,5.526123475072991,3.13400479842031,5.0379287843269,6.88023548315142,4.09277726738552,6.76288228332728,5.4471280409788605,3.1397515573929304,6.81210786701055,2.6989792002518906,7.09227540776644,3.21803549374656,35.7
4.34199583586512,6.2944168375122,7.65998510283666,9.413939236984893,4.019532227417551,2.85961249141065,6.238023187783918,6.801617883371309,5.02754562246356,8.07939182657719,4.59434357600868,6.717880362274389,8.41665690732126,5.89070130913154,3.4065098349547593,5.83966244193689,5.61054684791093,4.84191562707734,6.25561890312384,6.26617866403354,4.92725580048966,6.1958759078657195,5.1536810646158,5.112299442764151,4.97375275943841,5.6214692892452005,8.737027007574941,7.27000172967855,11.739228264961099,3.06890976037799,11.402486010128401,6.722150411804758,6.77745517452189,3.7114033235800803,8.89067172376717,7.91359024343943,3.6175842390447497,3.26940159173913,6.45513396125909,4.53472339249025,5.88855854687235,5.777094910350421,5.3708038578013095,7.8476464971049,6.63754779858626,3.67323770460292,4.39068191046588,2.56020487178881,6.631186685231791,2.94150106049707,8.75347215572395,5.47998690697505,5.59981540539389,6.43988301236189,3.63232853717647,6.2113033443566295,7.04797653223418,2.77198893017646,4.77179290051714,5.75453689984589,6.14699529773427,4.9016893720744195,6.3595405591903695,2.7257164517127204,5.38506677908563,4.2519424390144,7.00030189605276,6.992621031998628,6.94384339032408,7.0815252765388,3.874114674582029,7.99708668114414,2.576786035226,3.08421167059152,5.789633084230782,7.38121521530177,6.7112098219297005,7.39064949038075,7.367456026285089,3.32757011942245,3.8833368902585,3.03380532001895,2.4247160314211897,3.6535886188692794,5.20493840767615,7.64999680161717,5.1394582170013,3.78924288342838,3.1612304574164103,7.51219973941922,8.67152066603806,3.93680580194673,2.91942180252514,4.551008471886959,3.29134973397994,5.449465287311,3.51852069849779,5.0471609195244405,6.6663974554477905,4.0908343279627,6.66812862492839,5.59256255478454,3.05170682280881,6.8486434304443,2.80089252153437,7.11200015009657,3.7349179168081896,23.6
4.37798601153965,5.097164234187041,7.8424048691283,8.883468799010961,3.9313852260546898,2.77889015929215,5.369913539669301,6.72093301237424,4.44026698964645,7.6400072529267895,4.38886247704167,6.9042308494116105,9.53404954616612,5.59500612842041,3.5107912981151803,5.881248918243589,5.98359402963176,5.08039849216602,6.448359234698019,6.28093917867257,4.65901621802497,6.29312119155637,4.76608318029005,5.179611430261692,5.73457120088431,5.781137126240388,8.9569783946304,7.12108728107909,10.3623165006685,2.8694871783693903,10.9862052588934,6.97625214304881,6.7568741488947,3.7550116117675,8.5639555388774,8.028277395079481,3.4460634340558602,3.17233399678596,6.170160522665322,4.0626862749441095,6.08765559665459,5.8184955008317605,5.4269368185875795,7.12349456492408,6.88665561147808,3.66806117713683,4.04544601291013,2.07861081915418,6.794657180840432,2.8789333239089103,8.88947366041586,6.01358706970664,5.1910019090622095,6.50742574256268,2.80493505521636,6.248270084479421,7.396757715157229,2.62212333732691,4.70466982057026,6.0695457279300795,6.315140239355099,5.25312128326829,5.99635881458854,2.3452784710176497,4.79763592262982,3.88103411208698,6.875910120418579,7.04244042029394,6.28829126822291,6.7419746205669595,4.04553253967046,7.83195525888495,2.5296524452649503,2.34285197822327,6.745305928308983,7.62526897711306,6.890666639937919,6.61909652963009,7.57615413108073,3.52205999279994,2.81660223358042,3.16876373946699,2.02736349431469,3.50351065606238,5.12553936683742,7.90396567833393,4.47375770683887,3.759116188409,3.3978725646820003,7.569468845762218,9.85675480948057,4.54056360777492,2.43876555321321,2.44055203339937,3.71560081234717,5.67425576502037,3.01388270232954,5.02006650928322,6.62594181747229,4.19516424007704,5.77413645555413,5.661276077922231,3.0206833773049198,7.06309385479442,2.47199967651381,6.9455891857772505,3.4087358004279,15.7
4.38698856968215,7.1409099730049,7.494820705729929,9.72470125802034,4.05907231562462,2.79543187428443,6.43484969597365,6.68022474194582,4.88619493518806,8.862282994327812,5.071118511586112,6.86268827899109,8.46284525170848,5.39476269471313,3.31958158839523,5.818697642998611,6.253594457880981,5.08043346282637,6.38214662366197,6.25603561815771,4.9265861445731,6.34927557978951,5.500360745720871,5.27354316091624,4.872862564756031,5.75839081825253,8.66801452424649,7.30845372592079,11.8129831618714,3.87188052768888,11.7834149973808,6.87451640864269,7.19234886139287,3.796172040325141,9.27166736525081,8.26086392507051,3.5469097567454497,3.19579683128055,6.224470033982952,4.4615731182993486,6.03679509450818,5.69144639138925,5.63468653263296,7.892786499245711,6.85911106664037,3.50362865642684,4.09509625301239,2.05975971967725,6.73626612897186,2.80779936039994,9.14494764002061,5.83862921005113,5.38079240413378,6.4735270803045,3.16500910458229,6.249863191597671,7.26264564310382,2.92925516272645,4.81233042072258,5.74872637692659,6.19279360226624,4.89370774141903,6.56773960835428,2.54820802796961,4.6993005167626105,4.15041527965081,6.8446819383224,7.093227520509419,7.1952665824714686,6.5981045617376,3.601814727459141,8.295579199128639,2.65973324046037,2.46366350377494,5.84772192259583,7.5727752504075,6.79526114988574,8.356352871796581,7.63803324741012,3.4661855542893396,4.16687220952344,3.1299833944527595,2.0172139056995704,3.6768823768705396,5.2795119376569595,7.8664262958873,4.51216488631241,3.4781711254941805,3.32606451149256,7.65775557908767,9.50473487616531,3.62385401089354,2.82351810603201,3.71221613002199,3.56489648310636,5.5647520656447895,2.90667345696651,4.90046199644633,6.43653421364637,4.13300813291189,7.209875312333421,5.588235891201251,3.06259338478553,7.01374352120384,2.50567232941465,7.008534358746459,3.3170515941720597,27.6
4.22240753054316,7.649513144249692,7.94621303619455,9.814573363904099,3.95711308639386,2.6516354356184397,6.518052867951139,6.76035207246319,5.41461683949968,8.880745333526779,4.78463662489535,6.79458166328941,8.54195282941734,5.746263980978731,3.0621672985865005,5.761524447182679,6.1309121744516695,4.84455198824224,6.32759733408946,6.196537463144081,4.94379203102974,6.12504069394111,5.11171537222698,5.42256111324227,4.619535918463249,5.82008023838528,8.944202058536641,7.13577145998026,12.141973563262,3.2211834506127297,11.8358553176089,6.855686459694389,7.321642497260821,3.8235498287873595,9.34352791926994,8.31735589424154,3.20929059736772,3.2153585715589905,6.23348483675516,4.2926553964183,5.8557129118215,5.6581210356017815,5.3965149283836125,7.50292985752157,6.86952461715044,3.5612140749507497,3.91130799630647,2.14665764606678,6.812539413677701,2.65472960932792,9.107156360463891,5.731271573736192,5.179216340744589,6.52237611811449,2.8695550892125694,6.08252295668311,7.2527992522080496,3.5851727757347,4.73272588753451,5.88458049317516,6.36537538656679,5.03382390044932,6.28081867388586,2.42283906725187,4.9466193877372024,4.09652461953031,6.95980711411661,7.08452995828667,7.2021363753604986,6.789566853290171,4.506804689692849,8.47834927853478,2.58220695286836,2.38096048321821,5.94735927712082,7.21545951338982,6.63906912858675,8.911195111096507,7.60622192936409,3.69606045575689,3.61215161417663,2.9677900540758504,2.6786794372521805,3.7304229560751003,5.29125116793057,7.79547637089284,4.30512172467209,3.4511165957652796,3.09948892223967,7.610063781876451,9.46568748159825,2.8868423681072404,2.3184463914194,3.80777283386877,3.48035493644827,5.516344065634692,3.13982595244006,5.072405016099442,6.19873547558586,3.9494050413772404,7.18105490391896,5.55375506030451,2.9454046581226496,7.03807249472248,2.6062835920506404,7.0620153879289616,3.28143245677499,31.6
4.20509385002685,6.072673834669992,8.2014998221365,8.9738899378118,3.80220913977736,2.72384910412256,5.714565378002501,6.648724896902679,4.61894391077068,8.05835928771036,4.29623453941771,6.933664958614111,9.05068554620275,5.606823395759783,3.3658540267237402,5.92746155753651,5.9208616672868075,5.07508568557384,6.3876486814438795,6.11390894001418,4.9280159427043495,6.237163058149839,4.95708814644661,5.09397847518388,4.75649431264858,5.7159071462607685,9.36348239510867,7.172234403387951,11.3176753545414,3.5737300037985498,11.3556528797666,7.05625883443115,6.84432249338071,3.81864562192759,8.59404387248044,8.22907402957775,3.52539996656666,3.07022672754443,6.484242290864072,4.40667014362724,6.054132146752338,5.81988389233706,5.52429939181965,7.9020691189817205,6.8594326288512,3.69859303066026,3.98513693073039,2.1774854471192,6.89618927663072,2.8916013234580897,8.78967738919744,5.69137985155764,4.98528268547244,6.5370539108994805,3.2166696521754106,6.21274520430276,7.47610229473472,2.63027845228047,4.773058131567137,5.904848719162519,6.61863463862355,5.22853952732661,5.95045089176955,2.40841160039893,4.1075602331061205,3.8375188819799195,6.965528451862321,7.11850197283217,6.1566124323031195,6.78593742585014,3.7099262306447702,8.619056047490929,2.65146662097517,2.33468857740009,6.52399481423581,7.519707366327809,6.9966629120587,7.67452212863092,7.576860819259322,3.3031654015562,2.94816726896164,3.1601346108368302,2.3314266053250297,3.60839123988827,5.00696136815323,7.87630637109926,4.54165546207293,4.13609947385131,3.3133304882431602,7.81620148270396,9.592286657139761,3.47515250162495,2.76343454537846,4.33281628137382,3.6081318721619398,5.4408055152823795,3.39416881660198,5.03857757796454,6.553980724100961,4.26614791237742,6.214245102317281,5.7282335786624206,3.25732669183123,7.144870595392151,2.5536376448710802,7.12627673030834,3.5923712835814396,22.4
4.42972087397171,5.738327488567751,7.599576233223059,8.93970664077066,4.06429524688285,2.75475229511402,5.743806052112,6.536922361742341,4.71201597363241,8.180489482684338,4.63065961406167,7.023154472188881,9.04221695906236,5.3967840476060305,3.3618628594647,5.77343289362045,6.21370301263188,5.4521827035618475,6.306230160641968,6.13583853876891,4.54448849020273,5.94363500661458,4.93703919766654,5.935026112847693,4.5700515745715995,5.82816173458953,9.35407477878813,7.23009744117293,11.020259363607302,3.39331174008034,11.220136516216302,6.96538283508577,7.10675997619612,3.96225481211871,8.94437958091791,8.05356007177696,3.53768347346471,3.1920019435791405,5.749569475086418,4.37071677234941,6.29090809451162,5.64123210118514,5.63289853837215,8.38107176382869,6.86300158067516,3.96180211427082,3.87852576084581,2.19204449784324,6.95069061756078,2.9557891390770696,8.73902845033864,5.89146488841447,4.63642781200541,6.7824472197793195,2.9994588166330294,5.92389950860538,7.200394425474403,2.5592152447719196,4.66769122888077,5.845314108806,6.420334347007557,5.36863202770584,6.24547487775717,2.3103032818509104,4.73302124509309,4.20409025633,6.96099137259907,7.2336194981631525,6.5898272671591505,6.4439817177923,4.11304885418913,8.738187046042839,2.65292019302179,2.45369485782955,6.45507692563954,7.367564159779871,6.9947298244469405,7.18449624823339,7.56880293892272,3.12827958171129,2.7035977224282597,3.11022042559906,2.3212324369253103,3.6437425644846497,5.02262250336069,7.9311226797815,4.48236805534266,3.62812795945871,3.11506324071557,7.85920160638145,9.80009426346434,3.26770927753991,2.70804797428016,3.6498788355511813,3.307298971654029,5.5213410776372,2.87095291393605,4.9611890074224005,6.30479788163319,4.03710249261082,6.27683834197562,5.6488464176078494,3.0694665413629596,7.10779550948009,2.5102188267932,7.01181521750719,3.6438310515167798,26.4
4.43312111915113,5.770512160046929,8.3597473990109,9.059092679362893,4.0507223297366295,2.77686562606696,5.71428068876266,6.8768667872908615,4.835262104754411,8.13517981307023,4.4518125001916,6.87819323487659,8.868969715945381,5.6779255695479405,3.21557091210682,5.829762526872178,6.06447340705918,5.10212763750361,6.10497091103096,6.1697165705410395,4.83723429504291,6.06635028460415,5.11456936245568,5.10548568172233,4.39598803332226,5.67861591484113,9.14608141831281,7.0496496307998004,11.545717252270999,3.0590236825407704,11.4010172827884,6.9784344639970195,7.219138802649128,3.75746794317782,9.276874129171,8.243014509624443,3.56654055921965,3.10315710373686,6.0952883321897495,4.44682761563777,6.215857415613098,5.78165143680068,5.4791777872502685,7.99712553131863,6.803650765064441,3.92167005254856,4.33934574853755,2.2488859773483796,7.0804125154664,2.72893774517027,8.41534331698582,5.68341905906255,4.5938855203892,6.5303722951583305,3.10763877392444,5.98017636711266,7.292268152156099,2.7849814930234396,4.69255488460624,5.90202195323452,6.223620619484088,5.2031889866616705,6.24733972182231,2.4392693850062797,4.06471903807523,4.00452293055974,6.91421296061451,7.07780095883371,6.82554450611034,6.52626706672241,3.9573802527121402,8.188169220923559,2.6963440314607,2.34084752818,6.5817128770066295,7.13114343663013,6.93332235282903,7.24853994583597,7.46952634237995,2.46434218652491,3.1357738030677003,3.13241154474695,2.0949658200313204,3.65708166126889,4.91293224040455,7.9297693458547,4.67637650102211,3.627855502405029,3.26944871371607,7.68490941601939,9.59279829603958,3.1507107427263703,2.6343613926096805,3.82578337870369,3.3318506343266203,5.597912307786981,2.50185209422868,4.96470343195168,6.0329674196976395,4.02780793501397,6.26889251831422,5.458762682890401,2.84124788855663,7.0393076449237295,2.57890435315629,6.9756070515222595,3.2860792531816,35.0
